feature,mean_abs_shap
x2_4621.05,0.0
x2_4621.5,0.0
x2_4621.95,0.0
x2_4635.0,0.0
x2_4623.75,0.0
x2_4624.2,0.0
x2_4625.1,0.0
x2_4625.55,0.0
x2_4626.9,0.0
x2_4627.35,0.0
x2_4627.8,0.0
x2_4628.25,0.0
x2_4629.6,0.0
x2_463.05,0.0
x2_4630.5,0.0
x2_4631.4,0.0
x2_4632.75,0.0
x2_4634.55,0.0
x2_4622.85,0.0
x2_4674.15,0.0
x2_4674.6,0.0
x2_4675.5,0.0
x2_4675.95,0.0
x2_4676.4,0.0
x2_4676.85,0.0
x2_4677.3,0.0
x2_4677.75,0.0
x2_4678.65,0.0
x2_4679.1,0.0
x2_4679.55,0.0
x2_468.9,0.0
x2_4680.45,0.0
x2_4680.9,0.0
x2_4654.8,0.0
x2_4682.7,0.0
x2_4684.05,0.0
x2_4684.5,0.0
x2_4685.4,0.0
x2_4685.85,0.0
x2_4686.3,0.0
x2_4687.2,0.0
x2_4687.65,0.0
x2_4688.55,0.0
x2_4689.0,0.0
x2_4689.45,0.0
x2_4689.9,0.0
x2_469.8,0.0
x2_4690.35,0.0
x2_4681.35,0.0
x2_4655.25,0.0
x2_4655.7,0.0
x2_4656.15,0.0
x2_4656.6,0.0
x2_4657.05,0.0
x2_4657.95,0.0
x2_4659.3,0.0
x2_4659.75,0.0
x2_466.2,0.0
x2_4660.65,0.0
x2_4661.1,0.0
x2_4661.55,0.0
x2_4662.45,0.0
x2_4662.9,0.0
x2_4673.25,0.0
x2_4665.15,0.0
x2_4666.05,0.0
x2_4666.5,0.0
x2_4667.85,0.0
x2_4668.3,0.0
x2_4668.75,0.0
x2_4669.2,0.0
x2_4669.65,0.0
x2_467.1,0.0
x2_467.55,0.0
x2_4670.1,0.0
x2_4670.55,0.0
x2_4671.0,0.0
x2_4671.45,0.0
x2_4672.8,0.0
x2_4663.8,0.0
x2_567.45,0.0
x2_567.9,0.0
x2_5670.45,0.0
x2_5670.9,0.0
x2_5671.35,0.0
x2_5671.8,0.0
x2_5673.15,0.0
x2_5675.4,0.0
x2_5676.3,0.0
x2_5677.2,0.0
x2_5678.1,0.0
x2_5679.0,0.0
x2_5679.45,0.0
x2_5679.9,0.0
x2_5125.5,0.0
x2_5683.5,0.0
x2_5684.4,0.0
x2_5687.1,0.0
x2_5687.55,0.0
x2_5688.0,0.0
x2_5688.45,0.0
x2_5689.35,0.0
x2_569.25,0.0
x2_569.7,0.0
x2_5690.25,0.0
x2_5691.15,0.0
x2_5691.6,0.0
x2_5692.05,0.0
x2_5692.5,0.0
x2_568.35,0.0
x2_5635.8,0.0
x2_5636.25,0.0
x2_5637.15,0.0
x2_5638.95,0.0
x2_5639.4,0.0
x2_564.3,0.0
x2_5640.3,0.0
x2_5643.9,0.0
x2_5645.7,0.0
x2_5646.15,0.0
x2_5647.5,0.0
x2_5649.75,0.0
x2_565.2,0.0
x2_5650.2,0.0
x2_567.0,0.0
x2_5655.6,0.0
x2_5656.05,0.0
x2_5656.5,0.0
x2_5656.95,0.0
x2_5658.3,0.0
x2_5658.75,0.0
x2_5659.2,0.0
x2_566.1,0.0
x2_5663.25,0.0
x2_5665.05,0.0
x2_5666.4,0.0
x2_5666.85,0.0
x2_5667.75,0.0
x2_5668.65,0.0
x2_5652.0,0.0
x2_5733.0,0.0
x2_5735.25,0.0
x2_5735.7,0.0
x2_5736.15,0.0
x2_5737.95,0.0
x2_574.2,0.0
x2_574.65,0.0
x2_5741.1,0.0
x2_5741.55,0.0
x2_5742.45,0.0
x2_5744.25,0.0
x2_5744.7,0.0
x2_575.55,0.0
x2_5750.55,0.0
x2_5692.95,0.0
x2_5752.35,0.0
x2_5753.25,0.0
x2_5754.15,0.0
x2_5754.6,0.0
x2_5755.05,0.0
x2_5755.5,0.0
x2_5755.95,0.0
x2_5756.85,0.0
x2_5757.3,0.0
x2_5759.1,0.0
x2_576.45,0.0
x2_5763.15,0.0
x2_5764.95,0.0
x2_5765.4,0.0
x2_5751.9,0.0
x2_5696.55,0.0
x2_5697.9,0.0
x2_5698.8,0.0
x2_5699.25,0.0
x2_5699.7,0.0
x2_570.15,0.0
x2_570.6,0.0
x2_5700.15,0.0
x2_5700.6,0.0
x2_5701.5,0.0
x2_5702.85,0.0
x2_5705.1,0.0
x2_5705.55,0.0
x2_5706.0,0.0
x2_5731.65,0.0
x2_5707.8,0.0
x2_571.5,0.0
x2_571.95,0.0
x2_5712.75,0.0
x2_5713.65,0.0
x2_5716.8,0.0
x2_5717.7,0.0
x2_5719.5,0.0
x2_5719.95,0.0
x2_572.85,0.0
x2_5722.2,0.0
x2_5724.0,0.0
x2_5728.05,0.0
x2_573.75,0.0
x2_5731.2,0.0
x2_5707.35,0.0
x2_555.75,0.0
x2_5550.3,0.0
x2_5550.75,0.0
x2_5551.2,0.0
x2_5552.55,0.0
x2_5553.0,0.0
x2_5554.35,0.0
x2_5555.25,0.0
x2_5557.5,0.0
x2_5557.95,0.0
x2_5558.4,0.0
x2_5558.85,0.0
x2_5559.3,0.0
x2_5559.75,0.0
x2_5635.35,0.0
x2_5561.1,0.0
x2_5562.0,0.0
x2_5562.45,0.0
x2_5565.6,0.0
x2_5566.05,0.0
x2_5567.4,0.0
x2_557.1,0.0
x2_5570.55,0.0
x2_5571.0,0.0
x2_5571.45,0.0
x2_5571.9,0.0
x2_5572.35,0.0
x2_5572.8,0.0
x2_5573.7,0.0
x2_556.2,0.0
x2_5526.0,0.0
x2_5526.9,0.0
x2_5527.35,0.0
x2_5527.8,0.0
x2_5529.15,0.0
x2_5529.6,0.0
x2_553.05,0.0
x2_553.5,0.0
x2_553.95,0.0
x2_5530.05,0.0
x2_5530.95,0.0
x2_5531.4,0.0
x2_5533.2,0.0
x2_5534.1,0.0
x2_5549.85,0.0
x2_5537.25,0.0
x2_5537.7,0.0
x2_5538.15,0.0
x2_5539.5,0.0
x2_5539.95,0.0
x2_554.4,0.0
x2_5540.4,0.0
x2_5540.85,0.0
x2_5542.2,0.0
x2_5544.45,0.0
x2_5545.35,0.0
x2_5545.8,0.0
x2_5546.25,0.0
x2_5547.15,0.0
x2_5534.55,0.0
x2_561.6,0.0
x2_5611.5,0.0
x2_5611.95,0.0
x2_5612.4,0.0
x2_5612.85,0.0
x2_5613.3,0.0
x2_5614.2,0.0
x2_5614.65,0.0
x2_5615.1,0.0
x2_5616.0,0.0
x2_5618.25,0.0
x2_5618.7,0.0
x2_5619.15,0.0
x2_5619.6,0.0
x2_5575.05,0.0
x2_5620.5,0.0
x2_5621.4,0.0
x2_5622.3,0.0
x2_5623.65,0.0
x2_5625.0,0.0
x2_5625.45,0.0
x2_5626.35,0.0
x2_5627.7,0.0
x2_5629.05,0.0
x2_5629.95,0.0
x2_563.4,0.0
x2_5630.85,0.0
x2_5631.75,0.0
x2_5633.1,0.0
x2_562.5,0.0
x2_5575.5,0.0
x2_5576.4,0.0
x2_5576.85,0.0
x2_5579.1,0.0
x2_558.0,0.0
x2_558.9,0.0
x2_5581.35,0.0
x2_5581.8,0.0
x2_5584.5,0.0
x2_5585.85,0.0
x2_5586.75,0.0
x2_5588.55,0.0
x2_5589.9,0.0
x2_559.35,0.0
x2_561.15,0.0
x2_5592.15,0.0
x2_5593.05,0.0
x2_5593.95,0.0
x2_5594.4,0.0
x2_5594.85,0.0
x2_5596.2,0.0
x2_5596.65,0.0
x2_5599.35,0.0
x2_560.25,0.0
x2_560.7,0.0
x2_5600.7,0.0
x2_5602.05,0.0
x2_5602.95,0.0
x2_5606.1,0.0
x2_5609.25,0.0
x2_559.8,0.0
x2_5948.55,0.0
x2_5949.45,0.0
x2_5952.6,0.0
x2_5953.5,0.0
x2_5956.2,0.0
x2_5956.65,0.0
x2_5957.55,0.0
x2_5958.9,0.0
x2_596.7,0.0
x2_5961.6,0.0
x2_5962.05,0.0
x2_5969.7,0.0
x2_597.15,0.0
x2_597.6,0.0
x2_5766.3,0.0
x2_5973.75,0.0
x2_5974.65,0.0
x2_5976.0,0.0
x2_5976.45,0.0
x2_5977.35,0.0
x2_5977.8,0.0
x2_5978.7,0.0
x2_598.95,0.0
x2_5980.5,0.0
x2_5984.55,0.0
x2_5985.0,0.0
x2_5985.45,0.0
x2_5988.15,0.0
x2_5989.05,0.0
x2_5970.6,0.0
x2_5916.6,0.0
x2_5917.5,0.0
x2_592.2,0.0
x2_5922.0,0.0
x2_5922.9,0.0
x2_5924.7,0.0
x2_5925.6,0.0
x2_5926.5,0.0
x2_5926.95,0.0
x2_5927.85,0.0
x2_5928.3,0.0
x2_5929.65,0.0
x2_593.55,0.0
x2_5930.1,0.0
x2_5947.2,0.0
x2_5932.8,0.0
x2_5933.7,0.0
x2_5935.05,0.0
x2_5935.5,0.0
x2_5937.75,0.0
x2_5939.55,0.0
x2_594.0,0.0
x2_594.45,0.0
x2_5940.0,0.0
x2_5941.8,0.0
x2_5942.25,0.0
x2_5942.7,0.0
x2_5943.15,0.0
x2_5945.85,0.0
x2_5930.55,0.0
x2_6023.25,0.0
x2_6023.7,0.0
x2_6025.95,0.0
x2_6027.75,0.0
x2_603.45,0.0
x2_603.9,0.0
x2_6030.45,0.0
x2_6034.05,0.0
x2_6039.0,0.0
x2_6039.9,0.0
x2_604.35,0.0
x2_604.8,0.0
x2_6041.25,0.0
x2_6041.7,0.0
x2_5989.5,0.0
x2_6045.75,0.0
x2_6046.65,0.0
x2_6048.0,0.0
x2_605.25,0.0
x2_605.7,0.0
x2_6050.7,0.0
x2_6052.05,0.0
x2_6055.2,0.0
x2_6055.65,0.0
x2_6056.1,0.0
x2_6059.25,0.0
x2_6059.7,0.0
x2_606.6,0.0
x2_6064.65,0.0
x2_6042.6,0.0
x2_5989.95,0.0
x2_5990.4,0.0
x2_5992.2,0.0
x2_5993.1,0.0
x2_5994.0,0.0
x2_5994.45,0.0
x2_5994.9,0.0
x2_5997.15,0.0
x2_5998.5,0.0
x2_5998.95,0.0
x2_600.3,0.0
x2_6001.2,0.0
x2_6003.45,0.0
x2_6006.15,0.0
x2_6022.8,0.0
x2_6007.5,0.0
x2_6007.95,0.0
x2_601.2,0.0
x2_6010.2,0.0
x2_6010.65,0.0
x2_6011.1,0.0
x2_6012.0,0.0
x2_6014.7,0.0
x2_6016.95,0.0
x2_6017.85,0.0
x2_6019.2,0.0
x2_602.1,0.0
x2_602.55,0.0
x2_6021.0,0.0
x2_6021.45,0.0
x2_6007.05,0.0
x2_5805.45,0.0
x2_5805.9,0.0
x2_5806.35,0.0
x2_5809.05,0.0
x2_581.85,0.0
x2_5811.3,0.0
x2_5814.0,0.0
x2_5814.45,0.0
x2_5815.35,0.0
x2_5816.7,0.0
x2_5817.15,0.0
x2_5819.4,0.0
x2_5819.85,0.0
x2_582.3,0.0
x2_5915.25,0.0
x2_5820.3,0.0
x2_5821.65,0.0
x2_5822.1,0.0
x2_5823.0,0.0
x2_5825.25,0.0
x2_5827.5,0.0
x2_5829.3,0.0
x2_5829.75,0.0
x2_583.2,0.0
x2_5830.2,0.0
x2_5832.0,0.0
x2_5832.45,0.0
x2_5832.9,0.0
x2_5833.35,0.0
x2_582.75,0.0
x2_5767.2,0.0
x2_5767.65,0.0
x2_5768.55,0.0
x2_577.35,0.0
x2_577.8,0.0
x2_5770.35,0.0
x2_5771.25,0.0
x2_5774.4,0.0
x2_5776.2,0.0
x2_5776.65,0.0
x2_5778.0,0.0
x2_5778.9,0.0
x2_578.25,0.0
x2_5782.5,0.0
x2_5804.1,0.0
x2_5784.3,0.0
x2_5785.2,0.0
x2_5787.45,0.0
x2_5788.35,0.0
x2_5791.05,0.0
x2_5792.4,0.0
x2_5792.85,0.0
x2_5794.65,0.0
x2_5796.9,0.0
x2_5799.15,0.0
x2_580.05,0.0
x2_580.95,0.0
x2_5800.5,0.0
x2_5802.3,0.0
x2_5783.4,0.0
x2_5874.75,0.0
x2_5875.65,0.0
x2_588.15,0.0
x2_5880.15,0.0
x2_5881.5,0.0
x2_5882.85,0.0
x2_5887.35,0.0
x2_5888.25,0.0
x2_5888.7,0.0
x2_5889.15,0.0
x2_589.05,0.0
x2_589.5,0.0
x2_589.95,0.0
x2_5893.65,0.0
x2_5834.25,0.0
x2_590.4,0.0
x2_5901.3,0.0
x2_5903.55,0.0
x2_5904.45,0.0
x2_5904.9,0.0
x2_5906.7,0.0
x2_5908.05,0.0
x2_5908.95,0.0
x2_5909.4,0.0
x2_5909.85,0.0
x2_591.3,0.0
x2_591.75,0.0
x2_5910.75,0.0
x2_5913.0,0.0
x2_5896.35,0.0
x2_5834.7,0.0
x2_5836.5,0.0
x2_5836.95,0.0
x2_5838.3,0.0
x2_5839.65,0.0
x2_584.55,0.0
x2_5842.35,0.0
x2_5842.8,0.0
x2_5844.15,0.0
x2_5844.6,0.0
x2_5848.2,0.0
x2_5848.65,0.0
x2_585.0,0.0
x2_585.9,0.0
x2_5872.5,0.0
x2_5853.15,0.0
x2_5853.6,0.0
x2_5854.95,0.0
x2_5856.75,0.0
x2_5857.2,0.0
x2_586.35,0.0
x2_586.8,0.0
x2_5860.35,0.0
x2_5861.25,0.0
x2_5863.5,0.0
x2_5865.75,0.0
x2_5866.65,0.0
x2_5867.55,0.0
x2_5869.8,0.0
x2_587.7,0.0
x2_5850.0,0.0
x2_524.25,0.0
x2_5240.25,0.0
x2_5242.05,0.0
x2_5242.5,0.0
x2_5243.85,0.0
x2_5244.3,0.0
x2_5244.75,0.0
x2_5245.2,0.0
x2_5246.1,0.0
x2_5246.55,0.0
x2_5247.9,0.0
x2_5248.8,0.0
x2_5250.15,0.0
x2_5250.6,0.0
x2_5523.3,0.0
x2_5252.4,0.0
x2_5253.75,0.0
x2_5254.2,0.0
x2_5255.55,0.0
x2_5256.0,0.0
x2_5256.9,0.0
x2_5257.35,0.0
x2_5257.8,0.0
x2_5258.25,0.0
x2_5259.6,0.0
x2_526.05,0.0
x2_526.95,0.0
x2_5260.05,0.0
x2_5260.5,0.0
x2_5251.5,0.0
x2_5217.75,0.0
x2_5218.2,0.0
x2_5218.65,0.0
x2_5219.1,0.0
x2_522.0,0.0
x2_522.45,0.0
x2_5220.0,0.0
x2_5223.15,0.0
x2_5223.6,0.0
x2_5224.05,0.0
x2_5225.4,0.0
x2_5225.85,0.0
x2_5226.3,0.0
x2_5226.75,0.0
x2_5239.35,0.0
x2_5227.65,0.0
x2_523.35,0.0
x2_523.8,0.0
x2_5230.35,0.0
x2_5231.25,0.0
x2_5232.15,0.0
x2_5234.85,0.0
x2_5236.2,0.0
x2_5236.65,0.0
x2_5237.1,0.0
x2_5237.55,0.0
x2_5238.0,0.0
x2_5238.45,0.0
x2_5238.9,0.0
x2_5227.2,0.0
x2_5286.6,0.0
x2_5287.5,0.0
x2_5287.95,0.0
x2_5289.75,0.0
x2_529.2,0.0
x2_529.65,0.0
x2_5290.65,0.0
x2_5292.0,0.0
x2_5292.45,0.0
x2_5292.9,0.0
x2_5294.25,0.0
x2_5295.15,0.0
x2_5295.6,0.0
x2_5296.5,0.0
x2_5260.95,0.0
x2_5297.85,0.0
x2_5298.3,0.0
x2_5298.75,0.0
x2_5299.2,0.0
x2_530.1,0.0
x2_5300.55,0.0
x2_5301.0,0.0
x2_5302.35,0.0
x2_5303.25,0.0
x2_5304.15,0.0
x2_5305.95,0.0
x2_5306.85,0.0
x2_5309.1,0.0
x2_5309.55,0.0
x2_5296.95,0.0
x2_5261.4,0.0
x2_5262.3,0.0
x2_5262.75,0.0
x2_5263.2,0.0
x2_5263.65,0.0
x2_5264.1,0.0
x2_5264.55,0.0
x2_5265.45,0.0
x2_5267.7,0.0
x2_5268.15,0.0
x2_5268.6,0.0
x2_5269.05,0.0
x2_5269.5,0.0
x2_527.4,0.0
x2_5286.15,0.0
x2_5271.3,0.0
x2_5272.65,0.0
x2_5273.1,0.0
x2_5273.55,0.0
x2_5274.0,0.0
x2_5274.45,0.0
x2_5275.35,0.0
x2_5275.8,0.0
x2_5276.25,0.0
x2_5277.6,0.0
x2_5278.95,0.0
x2_5282.1,0.0
x2_5282.55,0.0
x2_5284.8,0.0
x2_5285.7,0.0
x2_5270.4,0.0
x2_515.25,0.0
x2_5150.7,0.0
x2_5151.15,0.0
x2_5152.05,0.0
x2_5152.5,0.0
x2_5153.4,0.0
x2_5153.85,0.0
x2_5155.2,0.0
x2_5155.65,0.0
x2_5157.0,0.0
x2_5157.9,0.0
x2_5158.8,0.0
x2_5159.25,0.0
x2_516.15,0.0
x2_5217.3,0.0
x2_5160.15,0.0
x2_5160.6,0.0
x2_5161.95,0.0
x2_5162.85,0.0
x2_5163.3,0.0
x2_5164.2,0.0
x2_5164.65,0.0
x2_5165.1,0.0
x2_5165.55,0.0
x2_5166.0,0.0
x2_5166.45,0.0
x2_5167.8,0.0
x2_5168.25,0.0
x2_5168.7,0.0
x2_516.6,0.0
x2_5125.95,0.0
x2_5126.4,0.0
x2_5127.3,0.0
x2_5128.2,0.0
x2_513.9,0.0
x2_5130.45,0.0
x2_5130.9,0.0
x2_5131.35,0.0
x2_5131.8,0.0
x2_5132.25,0.0
x2_5132.7,0.0
x2_5133.6,0.0
x2_5136.3,0.0
x2_5136.75,0.0
x2_5149.8,0.0
x2_5138.55,0.0
x2_5139.0,0.0
x2_5139.9,0.0
x2_514.35,0.0
x2_5140.35,0.0
x2_5140.8,0.0
x2_5141.25,0.0
x2_5142.15,0.0
x2_5142.6,0.0
x2_5143.05,0.0
x2_5143.5,0.0
x2_5143.95,0.0
x2_5147.55,0.0
x2_5149.35,0.0
x2_5137.2,0.0
x2_5194.35,0.0
x2_5194.8,0.0
x2_5196.6,0.0
x2_5197.95,0.0
x2_5198.4,0.0
x2_5199.3,0.0
x2_520.2,0.0
x2_5200.65,0.0
x2_5201.55,0.0
x2_5202.0,0.0
x2_5202.9,0.0
x2_5203.8,0.0
x2_5206.5,0.0
x2_5207.4,0.0
x2_5171.4,0.0
x2_5209.2,0.0
x2_521.1,0.0
x2_521.55,0.0
x2_5210.1,0.0
x2_5210.55,0.0
x2_5211.0,0.0
x2_5212.35,0.0
x2_5212.8,0.0
x2_5213.25,0.0
x2_5214.6,0.0
x2_5215.05,0.0
x2_5215.5,0.0
x2_5216.4,0.0
x2_5216.85,0.0
x2_5208.75,0.0
x2_5171.85,0.0
x2_5172.3,0.0
x2_5172.75,0.0
x2_5173.65,0.0
x2_5174.1,0.0
x2_5174.55,0.0
x2_5175.45,0.0
x2_5176.8,0.0
x2_5178.6,0.0
x2_5179.05,0.0
x2_5179.5,0.0
x2_5180.4,0.0
x2_5181.3,0.0
x2_5181.75,0.0
x2_5193.9,0.0
x2_5183.1,0.0
x2_5184.0,0.0
x2_5185.8,0.0
x2_5186.7,0.0
x2_5187.15,0.0
x2_5187.6,0.0
x2_5188.05,0.0
x2_5188.5,0.0
x2_5189.4,0.0
x2_5189.85,0.0
x2_519.75,0.0
x2_5191.65,0.0
x2_5192.55,0.0
x2_5193.0,0.0
x2_5193.45,0.0
x2_5182.65,0.0
x2_544.95,0.0
x2_5440.5,0.0
x2_5440.95,0.0
x2_5441.4,0.0
x2_5443.65,0.0
x2_5444.1,0.0
x2_5445.0,0.0
x2_5445.45,0.0
x2_5448.15,0.0
x2_5449.95,0.0
x2_545.85,0.0
x2_5450.85,0.0
x2_5451.3,0.0
x2_5451.75,0.0
x2_531.45,0.0
x2_5454.0,0.0
x2_5455.8,0.0
x2_5457.6,0.0
x2_5458.05,0.0
x2_5458.5,0.0
x2_546.75,0.0
x2_5460.75,0.0
x2_5461.65,0.0
x2_5462.1,0.0
x2_5463.0,0.0
x2_5463.45,0.0
x2_5463.9,0.0
x2_5464.35,0.0
x2_5465.7,0.0
x2_5453.55,0.0
x2_5418.0,0.0
x2_5418.45,0.0
x2_5419.35,0.0
x2_5419.8,0.0
x2_542.25,0.0
x2_542.7,0.0
x2_5420.7,0.0
x2_5421.15,0.0
x2_5421.6,0.0
x2_5422.5,0.0
x2_5422.95,0.0
x2_5423.4,0.0
x2_5424.75,0.0
x2_5425.2,0.0
x2_544.5,0.0
x2_5427.0,0.0
x2_5427.9,0.0
x2_5428.35,0.0
x2_5428.8,0.0
x2_543.15,0.0
x2_543.6,0.0
x2_5430.6,0.0
x2_5432.4,0.0
x2_5432.85,0.0
x2_5435.1,0.0
x2_5436.45,0.0
x2_5438.25,0.0
x2_5438.7,0.0
x2_5439.15,0.0
x2_5426.1,0.0
x2_5494.05,0.0
x2_5496.75,0.0
x2_5497.2,0.0
x2_5497.65,0.0
x2_5498.55,0.0
x2_5499.0,0.0
x2_5499.45,0.0
x2_5499.9,0.0
x2_550.35,0.0
x2_5501.25,0.0
x2_5502.15,0.0
x2_5502.6,0.0
x2_5503.05,0.0
x2_5505.75,0.0
x2_5466.15,0.0
x2_5509.35,0.0
x2_5510.7,0.0
x2_5511.6,0.0
x2_5512.05,0.0
x2_5512.5,0.0
x2_5514.3,0.0
x2_5515.65,0.0
x2_5516.1,0.0
x2_5516.55,0.0
x2_5517.0,0.0
x2_5517.9,0.0
x2_5519.25,0.0
x2_5521.05,0.0
x2_5522.85,0.0
x2_5506.2,0.0
x2_5467.05,0.0
x2_5468.85,0.0
x2_5469.3,0.0
x2_5469.75,0.0
x2_547.2,0.0
x2_547.65,0.0
x2_5470.2,0.0
x2_5470.65,0.0
x2_5471.55,0.0
x2_5472.0,0.0
x2_5472.45,0.0
x2_5472.9,0.0
x2_5474.7,0.0
x2_5475.15,0.0
x2_5493.15,0.0
x2_548.55,0.0
x2_5480.1,0.0
x2_5481.45,0.0
x2_5481.9,0.0
x2_5483.25,0.0
x2_5483.7,0.0
x2_5484.6,0.0
x2_5485.5,0.0
x2_5486.85,0.0
x2_5487.75,0.0
x2_5489.55,0.0
x2_549.0,0.0
x2_549.45,0.0
x2_5490.0,0.0
x2_5490.45,0.0
x2_5476.95,0.0
x2_5340.6,0.0
x2_5341.95,0.0
x2_5342.4,0.0
x2_5343.3,0.0
x2_5343.75,0.0
x2_5345.1,0.0
x2_5345.55,0.0
x2_5346.45,0.0
x2_5346.9,0.0
x2_5347.8,0.0
x2_5348.25,0.0
x2_5349.15,0.0
x2_5349.6,0.0
x2_535.05,0.0
x2_5416.65,0.0
x2_535.95,0.0
x2_5350.05,0.0
x2_5350.5,0.0
x2_5350.95,0.0
x2_5351.4,0.0
x2_5353.65,0.0
x2_5354.1,0.0
x2_5355.0,0.0
x2_5356.8,0.0
x2_5357.25,0.0
x2_5358.15,0.0
x2_5358.6,0.0
x2_5359.05,0.0
x2_5359.5,0.0
x2_535.5,0.0
x2_5310.0,0.0
x2_5310.45,0.0
x2_5311.35,0.0
x2_5311.8,0.0
x2_5312.25,0.0
x2_5314.05,0.0
x2_5315.4,0.0
x2_5315.85,0.0
x2_5316.3,0.0
x2_5317.2,0.0
x2_5319.0,0.0
x2_532.8,0.0
x2_5320.8,0.0
x2_5322.15,0.0
x2_5340.15,0.0
x2_5323.05,0.0
x2_5324.85,0.0
x2_5325.3,0.0
x2_5328.9,0.0
x2_5329.8,0.0
x2_533.25,0.0
x2_533.7,0.0
x2_5331.15,0.0
x2_5331.6,0.0
x2_5332.5,0.0
x2_5334.3,0.0
x2_5337.0,0.0
x2_5338.8,0.0
x2_5339.7,0.0
x2_534.6,0.0
x2_5322.6,0.0
x2_539.1,0.0
x2_5390.1,0.0
x2_5390.55,0.0
x2_5391.9,0.0
x2_5394.15,0.0
x2_5394.6,0.0
x2_5395.5,0.0
x2_5395.95,0.0
x2_5396.4,0.0
x2_5397.3,0.0
x2_5398.2,0.0
x2_5399.55,0.0
x2_540.45,0.0
x2_540.9,0.0
x2_5362.2,0.0
x2_5401.8,0.0
x2_5403.15,0.0
x2_5404.05,0.0
x2_5406.3,0.0
x2_5406.75,0.0
x2_5407.65,0.0
x2_5409.9,0.0
x2_5410.35,0.0
x2_5410.8,0.0
x2_5412.15,0.0
x2_5413.05,0.0
x2_5413.5,0.0
x2_5415.3,0.0
x2_5415.75,0.0
x2_5400.45,0.0
x2_5363.1,0.0
x2_5364.0,0.0
x2_5364.9,0.0
x2_5365.35,0.0
x2_5366.25,0.0
x2_5367.15,0.0
x2_5367.6,0.0
x2_5368.05,0.0
x2_5370.3,0.0
x2_5371.2,0.0
x2_5371.65,0.0
x2_5372.55,0.0
x2_5373.0,0.0
x2_5373.9,0.0
x2_5389.2,0.0
x2_5377.05,0.0
x2_5377.5,0.0
x2_5378.4,0.0
x2_5379.3,0.0
x2_538.2,0.0
x2_538.65,0.0
x2_5381.1,0.0
x2_5382.9,0.0
x2_5383.8,0.0
x2_5384.25,0.0
x2_5384.7,0.0
x2_5385.15,0.0
x2_5385.6,0.0
x2_5386.5,0.0
x2_5387.4,0.0
x2_5374.8,0.0
x1_20628.0,0.0
x1_206418.6,0.0
x1_20700.0,0.0
x1_207000.0,0.0
x1_20711.7,0.0
x1_20730.6,0.0
x1_20739.6,0.0
x1_207450.0,0.0
x1_20771.1,0.0
x1_20851.2,0.0
x1_208512.0,0.0
x1_20852.55,0.0
x1_20885.4,0.0
x1_209170.8,0.0
x2_2362.5,0.0
x1_21024.9,0.0
x1_210249.0,0.0
x1_21045.6,0.0
x1_21067.2,0.0
x1_21106.8,0.0
x1_211118.4,0.0
x1_211410.0,0.0
x1_21150.0,0.0
x1_211500.0,0.0
x1_21163.05,0.0
x1_212405.4,0.0
x1_21242.7,0.0
x1_212595.3,0.0
x1_21265.65,0.0
x1_209426.4,0.0
x1_200880.45,0.0
x1_20102.4,0.0
x1_201213.9,0.0
x1_201384.0,0.0
x1_20146.95,0.0
x1_20147.4,0.0
x1_20166.3,0.0
x1_201735.45,0.0
x1_201887.55,0.0
x1_20192.85,0.0
x1_202162.5,0.0
x1_202256.55,0.0
x1_202472.1,0.0
x1_202500.0,0.0
x1_20627.1,0.0
x1_202778.1,0.0
x1_202894.2,0.0
x1_20330.1,0.0
x1_203397.75,0.0
x1_20376.0,0.0
x1_203850.0,0.0
x1_203901.3,0.0
x1_20476.8,0.0
x1_20485.8,0.0
x1_204858.0,0.0
x1_204882.3,0.0
x1_205384.5,0.0
x1_20583.45,0.0
x1_20605.95,0.0
x1_20276.55,0.0
x1_220515.3,0.0
x1_22066.2,0.0
x1_22103.1,0.0
x1_221400.0,0.0
x1_221522.4,0.0
x1_22183.2,0.0
x1_222025.95,0.0
x1_22254.75,0.0
x1_22276.8,0.0
x1_223032.6,0.0
x1_223230.6,0.0
x1_22388.4,0.0
x1_224039.7,0.0
x1_22413.6,0.0
x1_212963.4,0.0
x1_224165.25,0.0
x1_225000.0,0.0
x1_22517.1,0.0
x1_225450.0,0.0
x1_22570.65,0.0
x1_22575.6,0.0
x1_22615.2,0.0
x1_22642.2,0.0
x1_226557.0,0.0
x1_22690.8,0.0
x1_227250.0,0.0
x1_22749.3,0.0
x1_22798.8,0.0
x1_228067.2,0.0
x1_22414.95,0.0
x1_21315.6,0.0
x1_21332.25,0.0
x1_21358.8,0.0
x1_21372.3,0.0
x1_21393.45,0.0
x1_21394.8,0.0
x1_214022.7,0.0
x1_21564.0,0.0
x1_215640.0,0.0
x1_21586.5,0.0
x1_21600.0,0.0
x1_216000.0,0.0
x1_21614.4,0.0
x1_216487.8,0.0
x1_220500.0,0.0
x1_217257.3,0.0
x1_217310.85,0.0
x1_21760.2,0.0
x1_21801.6,0.0
x1_218250.0,0.0
x1_218335.5,0.0
x1_21893.85,0.0
x1_21904.2,0.0
x1_21906.9,0.0
x1_21924.9,0.0
x1_219413.7,0.0
x1_21987.0,0.0
x1_220012.2,0.0
x1_22003.2,0.0
x1_22050.0,0.0
x1_216900.0,0.0
x1_18708.3,0.0
x1_187128.0,0.0
x1_187251.75,0.0
x1_18765.9,0.0
x1_187660.8,0.0
x1_18770.4,0.0
